0.19205138087272644, 0.5339946746826172
0.18415534496307373, 0.5679789185523987
0.17631308734416962, 0.6019473671913147
0.1685258001089096, 0.6358948945999146
0.1607946753501892, 0.6698164939880371
0.15312092006206512, 0.7037067413330078
0.14550572633743286, 0.737560510635376
0.13795028626918793, 0.7713727951049805
0.13045580685138702, 0.8051381707191467
0.12302347272634506, 0.8388515710830688
0.11565448343753815, 0.8725079298019409
0.10834973305463791, 0.9061021208763123
0.10111042112112045, 0.9396287798881531
0.09393773972988129, 0.9730828404426575
0.08683259040117264, 1.0064592361450195
0.07979616522789001, 1.0399059057235718
0.07282966375350952, 1.0734177827835083
0.06593398004770279, 1.1069897413253784
0.05911031365394592, 1.140616774559021
0.05235956236720085, 1.174293875694275
0.04568291828036308, 1.2080155611038208
0.039081279188394547, 1.241776704788208
0.03255584090948105, 1.2755722999572754
0.02610750123858452, 1.3093972206115723
0.019737157970666885, 1.3432461023330688
0.01344570703804493, 1.3771138191223145
0.007234344724565744, 1.410995364189148
0.0011039678938686848, 1.4448853731155396
-0.005020920652896166, 1.4787698984146118
-0.011216117069125175, 1.5126526355743408
-0.017480725422501564, 1.5465285778045654
-0.023813847452402115, 1.5803922414779663
-0.03021428920328617, 1.6142386198043823
-0.0366811528801918, 1.6480625867843628
-0.04321353882551193, 1.6818588972091675
-0.0498102530837059, 1.7156223058700562
-0.05647039785981178, 1.7493478059768677
-0.06319307535886765, 1.7830302715301514
-0.06997709721326828, 1.8166643381118774
-0.07682155817747116, 1.8502448797225952
-0.08372526615858078, 1.8837668895721436
-0.09068731963634491, 1.9172252416610718
-0.09770652651786804, 1.9506149291992188
-0.10478198528289795, 1.9839308261871338
-0.11191250383853912, 2.017167806625366
-0.11909689009189606, 2.050473928451538
-0.12633423507213593, 2.083843946456909
-0.13362336158752441, 2.1172730922698975
-0.14096306264400482, 2.1507561206817627
-0.14835213124752045, 2.1842875480651855
-0.15578968822956085, 2.217862367630005
-0.16327452659606934, 2.2514755725860596
-0.1708054542541504, 2.2851219177246094
-0.1783812791109085, 2.318796396255493
-0.18600080907344818, 2.35249400138855
-0.1936628371477127, 2.38620924949646
-0.20136646926403046, 2.4199371337890625
-0.20911051332950592, 2.453672409057617
-0.2168937623500824, 2.487410306930542
-0.22471502423286438, 2.5211451053619385
-0.23257310688495636, 2.5548720359802246
-0.24046681821346283, 2.58858585357666
-0.2483949512243271, 2.622281312942505
-0.2563563287258148, 2.6559536457061768
-0.26434972882270813, 2.6895971298217773
